activity,review,rating
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"人生の節目に屋久島ひとり旅をしました。
いつか行ってみたいと念願だった場所…
今の自分にピッタリの場所でした。
時季を考慮し天候にも恵まれて
大自然から沢山のパワーをもらえた
様な気がします！！
私達のツアーグループは女子６人でしたが
スタートから11時間30分
全員がリタイヤする事なく無事に
登山トレッキングに成功できました😭
終えた時の達成感はここでしか味わえない
ものでした。体力的にもギリギリだったの
ではないかと思います🤭
またいつの日か屋久島を訪ねたいです！",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"ガイドさんをつけるか自力で行くかどうか直前まで悩みに悩み、予約しました。
結果、ガイドさんをつけて大正解でした。
ペース配分や声掛け、トークにサービス、どれをとっても最高でした。
お昼ご飯でのお吸い物、コーヒーブレイクで提供してくださったほうじ茶、体に染みました！
素敵な思い出をありがとうございました。",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"1人旅で参加しました。トレッキング経験がなく不安でしたが、私が参加した日のメンバーはほぼ未経験で、ガイドさんのペースもゆっくり一定で歩きやすかったです。1グループ5名でした。

主要スポットで写真を撮ってくださったりお昼ごはんのときにお味噌汁をくれたり(ガイドさんによると思います)、至れり尽くせりでした。
",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"以前から縄文杉を見に行きたいと思いながらなかなか行けず、60歳になってしまったのでこれを逃したら見られないと思い参加しました。最後の2.5キロは大変でしたが縄文杉を見る事ができて良かったです。
",4
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"宿との送迎、お弁当の注文などもできて早朝出発には便利でした。自分は使いませんでしたが、レンタルは雨に濡れてもガイドさんがケアしてくださっていたので楽そうでした。
ペースはグループのメンバーによりますが私が参加したときには体調不良で途中断念の方や転んで骨折した方など色々聞きましたし、10時間程度は見込む必要があるので、少しでも体力のあるうちに行っていただきたいです！",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,GWの混雑期かつ10時間のトラッキングでどーなるのかと思ってましたがらガイドさんのナビゲーションが的確で、トイレに困ることもなく、ウィルソン株はもちろん、メインの縄文杉もたっぷり見ることができました‼️帰りはゴール直前にこれぞ屋久島という大雨に歓迎され、本当に屋久島行ってよかったと思える一日になりました。脚はボロボロでしたが、翌日も白谷雲水峡にしっかり行ってきました。,5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"終始ガイドさんに感謝でした。
縄文杉を見れたことより、無事に行って戻って来れたことに感動でした。もちろん縄文杉は圧巻でした。
腑に落ちるような解説やペース配分がかなり良く、翌日も筋肉痛になりませんでした。
また機会がありましたらよろしくお願いいたします。",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"はじめましての縄文杉トレッキング。50代夫婦のため、近所歩いたりハイキングコース歩いたり、事前に体を調整。無事に、縄文杉まで行き、下山することができました。今回は、ツアーをこちらで申込みガイドさんに、屋久島の事、屋久杉や世界遺産についてなど、いろいろと教えてもらいました。また、写真も撮ってくれたり、登山に対してのポイントなど教えてくれツアーで良かったと思いました。1人のガイドさんに今回は、〜７人のチーム。年齢でわけていただいてるのたようで、数チームにわかれてのトレッキングでした。
持ってって良かったもの
レインウェア（ゴアテックスかワークマン）、トレッキングシューズ、トレッキングポール、腰付きのリュック、500mlのペットボトルと空きのペットボトル。
不要だったもの
ライト、多めのおやつ（朝昼の弁当食べるなら少なくても良かった）
帰りに気が緩むのか、同じチームの人が、トロッコ道で転倒。骨折の恐れありのため、ガイドさん湿布、テーピング、宛て木し腕を吊るすまで完璧な応急処置。その後も、病院への案内、車の手配、付き添われて行きました。他のツアーガイドさんとも無線で連携され安心できました
今回、ガイドさん込みのツアーに参加できとてもよかったです",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"無事に縄文杉に会えるように配慮してくださってありがとうございます。
妙齢な私たちも頑張れました！

ピックアップのバスには乗り遅れそうになり、ご迷惑をおかけしました。
心からお詫び申し上げます。",5
Yakushima Jomon Sugi Guided Trekking Tour with Hotel Pickup,"当日は天候に恵まれ、屋久島のキラキラの森を楽しめました！
ガイドさんのお話もとても面白かったです。
朝早くからありがとうございました！",5
